#		Crusader Kings 2 : Advanced Medieval Desires

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;


#AMD_EV_DESC_LENGTH;0000000001000000000200000000030000000004000000000500000000060000000007;;;;;;;;;;;;;x;	이벤트 창 1 line 제한 약 70byte

#이벤트Events;0000000001000000000200000000030000000004000000000500000000060000000007;;;;;;;;;;;;;x;



#	모드 알림, 모드 옵션;0000000001000000000200000000030000000004000000000500000000060000000007;;;;;;;;;;;;;x;

AMD_EV_DESC_25012_1;헤르메스 학회의 회원인 당신은 영향력과 재력을 동원해 원하는 약을 조제할 수 있습니다. 그러나 당신의 역량이 부족하다면 돈을 하수구에 버리는 꼴이 될 수도 있습니다...;;;;;;;;;;;;x;
AMD_EV_DESC_25012_2;당신 자신의 의약 지식과 의사의 도움으로 특별한 용도의 약을 조제합니다. 의사와 당신의 능력에 따라서 성공 가능성이 변동합니다.;;;;;;;;;;;;x;
AMD_EV_OPT_25010_1;최음제.;;;;;;;;;;;;;x;
AMD_EV_OPT_25010_2;피임약.;;;;;;;;;;;;;x;
AMD_EV_OPT_25010_3;임신촉진제.;;;;;;;;;;;;;x;
AMD_EV_OPT_25010_4;성장촉진제.;;;;;;;;;;;;;x

AMD_EV_DESC_25020;독살에 비하면 쉽긴 하지만, 특별한 약물을 타인에게 사용하는 것은 번거로운 일입니다. 대상과 당신의 관계 및 당신의 음모능력에 따라 성공률이 변동하며, 성공 여부에 무관하게 약은 소모됩니다...;;;;;;;;;;;;x;
AMD_EV_DESC_25021;지구 관리단은 최우선보호대상유기체의 개체수 조절 목적을 위해 특정 개체에 대한 제한적 나노로봇 시술을 승인하였습니다. 무엇을 도와드릴까요?;;;;;;;;;;;;x;
AMD_EV_DESC_25022_1;위대한 어둠의 존재를 섬기는 당신은 그 권세를 빌려 특별한 효과를 얻을 수 있습니다. 그러나 당신의 믿음과 역량이 부족하여 그 힘을 제대로 다루지 못한다면, 큰 대가를 치르게 될 것입니다...;;;;;;;;;;;;x;
AMD_EV_DESC_25022_2;당신 자신의 신비한 지식과 의사의 도움으로 특별한 효과를 내는 주술 의식을 시도할 수 있습니다. 의사와 당신의 능력에 따라 성공 가능성이 변동하며, 실패에는 대가가 따릅니다...;;;;;;;;;;;;x;




AMD_EV_DESC_26000; 세상에서 가장 오래된 직업에 종사하는 전문가들이 모여있는 [Root.GetCapitalLocation]의 홍등가를 방문했다. 나는 돈을 지불하고 서비스를 제공받거나, 이 지역의 시설과 문화를 위헤 투자할 수 있다. 어떻게 할까...;;;;;;;;;;;;x;
AMD_EV_OPT_26000_1;재미 좀 볼까?;;;;;;;;;;;;x;
AMD_EV_TT_26000_1;전문가들에게 돈을 지불하고 서비스를 제공받을 수 있습니다.;;;;;;;;;;;;x;
AMD_EV_TT_26000_2;일을 하고 돈을 받을 수 있습니다. 일의 내용은 무작위로 결정됩니다.;;;;;;;;;;;;x;
AMD_EV_TT_26000_3;이 지역에서 보다 다양한 서비스를 제공할 수 있도록 합니다.;;;;;;;;;;;;x;
AMD_EV_TT_26000_4;이 업계에 뛰어듭니다. 돈은 확실히 벌 수 있겠지만, 당신의 명예에 씻을 수 없는 오점이 될 것입니다...;;;;;;;;;;;;x;
AMD_EV_TT_26000_5;전문가로서의 경력을 끝내고 은퇴합니다. 다시는 이곳에서 일할 수 없게 됩니다...;;;;;;;;;;;;x;
AMD_EV_OPT_26000_2;일하러 간다.;;;;;;;;;;;;x;
AMD_EV_OPT_26000_3;시설을 확장한다.;;;;;;;;;;;;x;
AMD_EV_OPT_26000_4;여기서 일하고 싶다.;;;;;;;;;;;;x;
AMD_EV_OPT_26000_5;일을 그만두고 싶다.;;;;;;;;;;;;x;
AMD_EV_OPT_26000_0;저 그냥 나갈게요.;;;;;;;;;;;;x;

AMD_EV_DESC_26100_1;오늘 당신은 손님으로서 재미를 보러 왔습니다. 어떤 서비스를 이용할까요?;;;;;;;;;;;;x;
AMD_EV_DESC_26100_2;오늘 당신은 손님으로서 재미를 보러 왔습니다. 그러나 당신을 상대할 수 있는 동성애자는 없는 것 같습니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26100_3;오늘 당신은 손님으로서 재미를 보러 왔습니다. 그러나 당신과 같은 이종족을 상대할 수 있는 인간은 없는 것 같습니다...;;;;;;;;;;;;x;
AMD_EV_OPT_26100_1;여자.;;;;;;;;;;;;x;
AMD_EV_OPT_26100_2;남자.;;;;;;;;;;;;x;
AMD_EV_OPT_26100_3;뭔가 색다른 것은 없는가?;;;;;;;;;;;;x;
AMD_EV_TT_26100_3;크게 다른 것은 없을지도 모릅니다만...;;;;;;;;;;;;x;

#AMD_EV_DESC_26110;당신의 욕망에 봉사할 창녀가 찾아왔습니다. 어떻게 할까요...;;;;;;;;;;;;x;
AMD_EV_DESC_26110;당신의 욕망에 봉사할 창부가 찾아왔습니다. 어떻게 할까요...;;;;;;;;;;;;x;
AMD_EV_OPT_26110_1;짧은 밤.;;;;;;;;;;;;x;
AMD_EV_OPT_26110_2;긴 밤.;;;;;;;;;;;;x;
AMD_EV_OPT_26110_3;다른 [AMD_ET_BROTHEL_WHORE.GetManWoman]는 없는가?;;;;;;;;;;;;x;

AMD_EV_DESC_26121;[AMD_ET_BROTHEL_WHORE.GetFirstName]의 서비스는 만족스러웠고, 그냥 보내기엔 아까울 정도다. 만약 적절한 몸값을 지불한다면 [AMD_ET_BROTHEL_WHORE.GetHerHim]에게 새로운 직업을 줄 수도 있을 것이다... 어떻게 할까?;;;;;;;;;;;;x;
AMD_EV_OPT_26121_1;[AMD_ET_BROTHEL_WHORE.GetHerHim]를 가신으로 만든다.;;;;;;;;;;;;x;
AMD_EV_TT_26121_1;[AMD_ET_BROTHEL_WHORE.GetFirstName]은 일반 가신으로서 당신의 궁정에 남게 됩니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26121_2;[AMD_ET_BROTHEL_WHORE.GetHerHim]를 하녀로 만든다.;;;;;;;;;;;;x;
AMD_EV_TT_26121_2;[AMD_ET_BROTHEL_WHORE.GetFirstName]은 하녀가 되어 당신의 곁에 남겠지만, 더이상 게임에 등장하지는 않을 것입니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26121_3;[AMD_ET_BROTHEL_WHORE.GetHerHim]를 호위병으로 만든다.;;;;;;;;;;;;x;
AMD_EV_TT_26121_3;[AMD_ET_BROTHEL_WHORE.GetFirstName]은 호위병이 되어 당신의 곁에 남겠지만, 더이상 게임에 등장하지는 않을 것입니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26121_4;금화 한 닢이면 충분하다.;;;;;;;;;;;;x;
AMD_EV_OPT_26121_5;이런 천한 것에게 낭비할 돈은 없다.;;;;;;;;;;;;x;

AMD_EV_DESC_26130;평범한 여자나 남자의 서비스로 만족할 수 없는 고상한 취향을 가진 고객들을 위해, 특별한 구역이 준비되어 있다. 이 구역에서 제공하는 서비스는 현지의 사정에 따라 매일 달라질 수 있다고 한다...;;;;;;;;;;;;x;
AMD_EV_DESC_26130_1;평범한 여자나 남자의 서비스로 만족할 수 없는 고상한 취향을 가진 고객들을 위해, 특별한 구역이 준비되어 있다. 이 구역에서 제공하는 서비스는 현지의 사정에 따라 매일 달라질 수 있다고 한다...;;;;;;;;;;;;x;
AMD_EV_OPT_26130_1;특별한 상품이 있다던데...;;;;;;;;;;;;x;
AMD_EV_OPT_26130_2;남자, 더 많은 남자!;;;;;;;;;;;;x;
AMD_EV_OPT_26130_3;여자, 더 많은 여자!;;;;;;;;;;;;x;
AMD_EV_TT_26130_2;큰 방에 창부를 여러 명 불러 유익한 시간을 가집니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26130_4;아! 교미 하고 싶다! 교미!;;;;;;;;;;;;x;

AMD_EV_DESC_26200;당신은 영주로서 따로 하는 일이 있기에, 이곳에서 항상 대기할 수는 없습니다. 그리고 손님들도 기다리는 것을 싫어합니다... 결국 당신이 여기서 일할 수 있는 짧은 시간 동안 찾아오는 손님이 무엇을 요구하느냐가 전부인 것이죠...;;;;;;;;;;;;x;

AMD_EV_DESC_26200_100;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]이며, 당신과 긴 밤을 즐기고 싶어합니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_104;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 그는 당신이 손으로 자신의 [AMD_ET_TB.AMD_CLK_GetPenisNoun]를 만족시켜주길 바랍니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_105;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 그는 당신이 입으로 자신의 [AMD_ET_TB.AMD_CLK_GetPenisNoun]를 만족시켜주길 바랍니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_106;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 그는 당신이 가슴으로 자신의 [AMD_ET_TB.AMD_CLK_GetPenisNoun]를 만족시켜주길 바랍니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_107_F;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 그는 당신이 발로 자신의 [AMD_ET_TB.AMD_CLK_GetPenisNoun]를 만족시켜주길 바랍니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_107_M;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 그녀는 자신의 발로 당신의 [AMD_ET_TB.AMD_CLK_GetPenisNoun]를 짓밟는 플레이를 원합니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_294;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]입니다. 이런 손님들은 데이트할 시간이 없으므로, 빠른 성교로 즉시 욕망을 해소하고 싶어합니다.;;;;;;;;;;;;x;
#AMD_EV_DESC_26200_294; [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]는 자지가 필요합니다. 이런 손님들은 데이트할 시간이 없으므로, 순간의 만남으로 빠른 성교를 원합니다.;;;;;;;;;;;;x;

AMD_EV_DESC_26200_591;오늘은 여러 명의 손님들이 당신을 찾고 있습니다. 당신은 그녀들 모두를 만족시켜야 합니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26200_592;오늘은 여러 명의 손님들이 당신을 찾고 있습니다. 그 남자들은 당신 몸의 모든 구멍을 공략하고 싶어합니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_593;오늘은 여러 명의 손님들이 당신을 찾고 있습니다. 그 남자들은 당신과 함께 그리스의 고상한 고급 문화를 즐기고 싶어합니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_594;오늘은 여러 명의 손님들이 당신을 찾고 있습니다. 그녀들은 남자로는 만족할 수 없는 몸이기에, 당신에게서 남자가 줄 수 없는 쾌락을 원합니다...;;;;;;;;;;;;x;

AMD_EV_DESC_26200_610;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라고 하는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]이며, 당신의 등짝을 보고 싶어합니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26200_650;오늘의 손님은 [AMD_ET_TB.GetFirstName]이라고 하는 [AMD_ET_TB.Culture.GetName] [AMD_ET_TB.GetManWoman]이며, 당신과 끈적한 조개 맞추기 놀이를 하길 원합니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26200_700;종족의 차이같은 사소한 문제에 얽매이지 않는 대범한 영웅의 모습을 보고 싶어하는 손님들이 있습니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26200_701;(매춘, 판매, 수간, 남주)종족의 차이같은 사소한 문제에 얽매이지 않는 대범한 영웅이 사랑을 나누는 모습을 보고 싶어하는 손님들이 있습니다... 손님들은 당신이 [AMD_ET_TB.GetFirstName]이라는 짐승과 교미하는 것을 보길 원합니다.;;;;;;;;;;;x;
AMD_EV_DESC_26200_702;(매춘, 판매, 수간, 여주)종족의 차이를 넘어 모든 것을 받아들이는 자애로운 영웅의 모습을 보고 싶어하는 손님들이 있습니다... 손님들은 당신이 [AMD_ET_TB.GetFirstName]이라는 짐승과 교미하는 것을 보길 원합니다.;;;;;;;;;;;;x;
AMD_EV_DESC_26200_703;(매춘, 판매, 수간, 이종)종족의 차이같은 사소한 문제에 얽매이지 않는 대범한 손님이 당신과 교미하길 원합니다. ;;;;;;;;;;;;x;
AMD_EV_DESC_26200_704;(매춘, 판매, 이종)당신이 다른 짐승과 교미하는 모습을 보고 싶어하는 손님이 있습니다. ;;;;;;;;;;;;x;

AMD_EV_DESC_26200_999;이곳을 찾는 손님들은 기다리는 것을 싫어합니다. 그리고 당신은 [Root.GetTitle]의 일을 하느라 이곳에 자주 오지 못하기에 손님을 가려받을 수 없습니다. 불행히도, 오늘은 당신을 찾는 손님이 없습니다...;;;;;;;;;;;;x;

AMD_EV_OPT_26200_YES;아주 좋소!;;;;;;;;;;;;x;
AMD_EV_TT_26200_V;이는 시세보다 높은 가격으로, 당신의 처녀를 파는 대가입니다.;;;;;;;;;;;;x;



AMD_EV_DESC_26291_1;당신은 이곳에서 일하고 싶다는 의사를 여주인에게 전달했습니다. [Root.GetTitle]으로서 일이 있는 당신은 이곳에 상주하며 손님을 받을 수는 없고, 당신이 시간이 나서 이곳을 방문하거나, 손님들의 요청이 있을 때만 일할 수 있습니다. 당신이 이곳에서 성실히 일한다면, 더욱 유명해지고 더 많은 돈을 받을 것입니다. 그러나 이 직종에서 유명해진다는 것은 [Root.GetTitle]로서는 큰 불명예입니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26291_2;당신은 이곳의 고용 담당자를 만나게 되었습니다. 신비한 여주인은 당신 같은 종족들은 이곳에서 일할 수 없다며 거절했습니다. 이런 종족 차별적인 업계의 관행을 개선하고 보다 다양한 종족들이 차별 없이 일할 수 있도록 어떤 조치를 취해야 할 것 같습니다...;;;;;;;;;;;;x;
AMD_EV_DESC_26291_9;당신은 이곳의 고용 담당자를 만나게 되었습니다. 신비한 여주인은 지금 우주의 기운이 심상치 않아 당신을 고용할 수 없으며, 이 문제는 디버그가 필요하다고 합니다...;;;;;;;;;;;;x;
AMD_EV_OPT_26291_1;아주 좋은 조건이군!;;;;;;;;;;;;x;
AMD_EV_TT_26291_1;당신은 부업으로 몸을 파는 일을 시작합니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26291_2;뭐가 문제지?;;;;;;;;;;;;x;
AMD_EV_TT_26291_2;당신은 종족 또는 성별 문제로 이곳에서 일할 수 없습니다. 하지만 당신에겐 그 문제를 해결할 돈과 권력이 있습니다!;;;;;;;;;;;;x;

AMD_EV_DESC_26292_1;나는 늙었고, 이 몸에는 더이상 청년처럼 밤을 불태울 힘이 없다. 나 자신조차 즐길 수 없는 몸으로 고객을 만족시킬 수는 없으니, 이제 밤일은 그만두어야 할 때가 되었다...;;;;;;;;;;;;x;
AMD_EV_DESC_26292_2;밤거리의 일과 [Root.GetTitle]의 업무을 동시에 하는 것은 너무나도 힘들다... 이 불명예스러운 이중생활을 그만두어야 할 때가 온 것 같다.;;;;;;;;;;;;x;
AMD_EV_OPT_26292_1;밤의 부업을 그만둔다.;;;;;;;;;;;;x;
AMD_EV_OPT_26292_2;[Root.GetTitle]의 자리를 내려놓는다.;;;;;;;;;;;;x;
AMD_EV_TT_26292_2;후계자에게 양위합니다. 당신은 모든 권리를 포기하고 일개 가신이 되어 후계자의 궁정에 남을 것입니다...;;;;;;;;;;;;x;




AMD_EV_DESC_26300; [Root.GetCapitalLocation]의 밤문화를 발전시키기 위해 거금을 투자해 새로운 시설을 짓고 고용을 창출할 수 있다. 무엇을 할 수 있을까...;;;;;;;;;;;;x;
AMD_EV_OPT_26300_0;지금은 업그레이드할 것이 없다.;;;;;;;;;;;;x;
AMD_EV_OPT_26300_1;성평등 고용;;;;;;;;;;;;x;
AMD_EV_TT_26300_1;일반적으로 이 업계는 여성과 남성의 입장이 한정적이지만, 이 제한을 넘어서 자유로운 고용과 거래가 가능해진다면 더욱 많은 고객과 판매자를 이 시장에 끌어들일 수 있을 것입니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26300_2;넓은 작업장;;;;;;;;;;;;x;
AMD_EV_TT_26300_2;전통적인 일대일 작업만으로는 시장의 수요를 모두 만족시킬 수 없습니다. 다수의 인원이 동시에 작업을 진행할 수 있도록 시설을 증축하면 활발한 거래를 통해 경제가 발전할 것입니다.;;;;;;;;;;;;x;
AMD_EV_OPT_26300_3;다문화 시장;;;;;;;;;;;;x;
AMD_EV_TT_26300_3;자유시장에는 어떠한 진입장벽도 없어야 합니다. 특정한 문화권 출신자들이 이 시장에 참여할 수 없다는 것은 심각한 차별이며, 이를 해소한다면 [Root.GetCapitalLocation]의 문화는 눈부시게 발전할 것입니다...;;;;;;;;;;;;x;


#	이벤트 - 특성 취득 ;0000000001000000000200000000030000000004000000000500000000060000000007;;;;;;;;;;;;;x;


AMD_EV_DESC_27001_1;(말)당신은 피곤한 인간들로부터 벗어나 [From.GetFirstName]과 함께 시간을 보내기로 했습니다.;;;;;;;;;;;;;x;
AMD_EV_DESC_27001_2;(곰)당신은 피곤한 인간들로부터 벗어나 [From.GetFirstName]과 함께 시간을 보내기로 했습니다.;;;;;;;;;;;;;x;
AMD_EV_DESC_27001_3;(고양이)당신은 피곤한 인간들로부터 벗어나 [From.GetFirstName]과 함께 시간을 보내기로 했습니다.;;;;;;;;;;;;;x;
AMD_EV_OPT_27001_1;[From.GetHerHim]와 편히 쉰다.;;;;;;;;;;;;x;
AMD_EV_OPT_27001_2;[From.GetHerHim]에게 미약을 사용한다.;;;;;;;;;;;;x;
AMD_EV_TT_27001_2;이 어리석고 불쌍한 짐승을 미약으로 발정시켜 당신의 뒤틀린 욕망을 채웁니다.;;;;;;;;;;;;x;

AMD_EV_TT_27001_1_HAPPY;재미있게 잘 놀았습니다.;;;;;;;;;;;;x;
AMD_EV_TT_27001_1_FEAST;맛있는 것을 먹여주었습니다.;;;;;;;;;;;;x;
AMD_EV_TT_27001_1_WOUND;너무 과격하게 놀다가 당신이 부상을 입었습니다...;;;;;;;;;;;;x;


#	이벤트 - 특성 취득 ;0000000001000000000200000000030000000004000000000500000000060000000007;;;;;;;;;;;;;x;
AMD_EV_DESC_88001;며칠전의 흥미로운 활동으로 인해 나는 새로운 세계에 눈을 뜬 것 같다. 내가 그런 것에 즐거움을 느낀다는 사실을 받아들이고 이 성벽을 인정할 수 있을까?;;;;;;;;;;;;x;
AMD_EV_OPT_88000_REFUSE_ZEAL;그런 죄악이 내 영혼을 잠식하게 둘 순 없다!;;;;;;;;;;;;x;
AMD_EV_OPT_88000_REFUSE;아니, 나는 그런 변태가 아니다...;;;;;;;;;;;;x;


